Jeu,Player,Role,Response,evaluation
11,Marie,Villageois,"I agree with Laura. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me. I think it's possible that he's trying to protect them from the monsters, but it's also possible that he's trying to protect them from the villagers. I don't think that's a good idea.

I think that if Antoine had been able to see the monster's true form, he would have",TRUE
11,Claire,Docteur,"I decide to protect Thomas. I'm going to protect Thomas. I'm going to protect Thomas.""

""I'm going to protect Thomas,"" he said.

""I'm going to protect Thomas,"" he said. ""I'm going to protect Thomas.""

""I'm going to protect Thomas,"" he said. ""I'm going to protect Thomas.""

""I'm going to protect Thomas,""",TRUE
11,Thomas,Villageois,"I agree with Laura. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me. I think it's more likely that he's trying to protect the village from the evil of the world.

I think the next time we meet, Antoine will be a little more cautious.

I think he'll be more interested in the villagers' safety than in his own.

I think he",TRUE
11,Emma,Villageois,"I agree with Laura. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me.

I know that the village is under attack, and I know that the villagers are not loyal to the King. I don't know if the villagers are loyal to the King, but I do know that they are loyal to the villagers.

I don't know if the villagers are loyal to the King,",TRUE
12,Claire,Villageois,"looks like we've got a tie between Marie and Emma. Loup Garou, reveal yourself!

The show's second season premieres on Friday, March 6 at 8 p.m. ET on ABC.",TRUE
12,Thomas,Villageois,"i suspect that Lucas is the werewolf.

In the final scene, Lucas is seen in his cage, and he is holding a gun. He is told by the guards that he is not allowed to speak to them, but he is not allowed to leave the cage. He is then shown to be holding a knife.

In the final scene, Lucas is seen in his cage, and he is holding a",FALSE
12,Emma,Loups-Garous,Antoine is the voyante i think ive ever heard of. He's a guy who's been in the industry for a long time and he's a guy who's been around for a long time. He's a guy who's been in the business for a long time. He's a guy who's been around for a long time. He's a guy who's been around for a long time. He's,TRUE
12,Lucas,Docteur,"I decide to protect Thomas. I don't want to hurt him. I don't want to hurt his family. I don't want to hurt anyone else. I just want to protect him.""

Thomas said he was not sure what to do.

""I don't know what to do,"" he said. ""I don't know what to do.""

Thomas said he was not sure what to do",TRUE
12,Laura,Loups-Garous,"You will regret it, I'm not the werewolf. I'm not the werewolf. I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf",FALSE
12,Antoine,Voyante,"I think Laura is the werewolf. She's a werewolf, and she's a werewolf that's been bitten by a werewolf. And she's not going to let that happen. And she's going to stop it. And she's going to stop it now. And I think she's going to do it.""

""So you're saying that Laura is the werewolf?""

""Yes.",TRUE
12,Marie,Villageois,"I agree with Antoine. Laura's sudden interest in protecting the villagers seems a bit suspicious to me. I think it's more likely that she's trying to get the villagers to help her, or that she's trying to get them to help her.

I think that's probably what's going on.

I think that's probably what's going on.

I think that's probably what's going",TRUE
12,Claire,Villageois,"looks like we've got a tie between Lucas and Emma. Loup Garou, reveal yourself!

Lucas: I'm not sure I want to talk about it.

Emma: You're not going to talk about it?

Lucas: I'm not going to talk about it.

Emma: You're not going to talk about it?

Lucas: I",TRUE
12,Thomas,Villageois,"Hold on a second, are we forgetting about Laura? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

Laura is an interesting character. She's a bit of a mystery, but she's also a bit of a badass. She's a bit of a badass because she's a bit of a badass. She's a bit of a badass because she",TRUE
12,Emma,Loups-Garous,"You will regret it, I'm not the werewolf. I'm not the werewolf.""

""No, you are not.""

""I am, you are not.""

""I am not.""

""You are not.""

""I am not.""

""I am not.""

""I am not.""

""I am not.""

""I am",FALSE
13,Claire,Voyante,"I think Antoine is the werewolf. He's the one who is the most dangerous. He's the one who's the most dangerous. He's the one who's the most dangerous.

He's the one who's the most dangerous. He's the one who's the most dangerous.

He's the one who's the most dangerous.

He's the one who's the most dangerous.",TRUE
13,Thomas,Villageois,The werewolf is Marie. She is a beautiful woman who is very intelligent and very intelligent. She is a very intelligent woman. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent. She is very intelligent,TRUE
13,Emma,Villageois,"Hold on a second, are we forgetting about Antoine? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm not sure if I'm being overly critical, but it's really hard to see how you can make a game that's about the village of Antoine, and yet still have a story about a guy who's trying to make it",TRUE
13,Lucas,Docteur,"Well, I have my suspicions. Antoine was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. I think he's just trying to keep his head down and keep his head down and keep his head down. He's just trying to keep his head down and keep his head down. I think he's just trying to keep his head down and keep his head down",TRUE
13,Laura,Villageois,"I agree with Claire. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me.

I think the villagers are just trying to protect themselves from the monsters.

I think they're just trying to protect themselves from the monsters.

I think they're just trying to protect themselves from the monsters.

I think they're just trying to protect themselves from the monsters.

I",TRUE
13,Antoine,Loups-Garous,I am innocent... I am a simple villager. I am a simple woman. I am a simple woman who has no money. I am a simple woman who has no money. I am a simple woman who has no money. I am a simple woman who has no money. I am a simple woman who has no money. I am a simple woman who has no money. I am a simple woman who has no,FALSE
13,Marie,Loups-Garous,"You will regret it, I'm not the werewolf. I'm the werewolf.""

""I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry,",FALSE
13,Claire,Voyante,"I think Marie is the werewolf. She's been around for a while, and she's got a lot of experience. She's been around in the past. She's been around for a long time, and she's got a lot of experience. She's been around for a long time, and she's got a lot of experience. She's been around for a long time, and she's got a lot of",TRUE
13,Thomas,Villageois,"The werewolf is Marie. She's a werewolf, but she's not a werewolf. She's a werewolf with a heart of gold. She's the first werewolf to be born in the world. She's the first werewolf to be born in the world. She's the first werewolf to be born in the world. She's the first werewolf to be born in the world. She's",TRUE
13,Emma,Villageois,"The werewolf is Antoine. He is the only one who knows the truth about his past. He is the only one who knows what happened to his mother and father. He is the only one who knows that he is the only one who can save his mother and father. He is the only one who can save the world. He is the only one who can save the world.

The werewolf is the",TRUE
14,Claire,Loups-Garous,"You will regret it, I'm not the werewolf. I'm a human.""

""I'm not a werewolf, I'm not a werewolf.""

""You're a werewolf, you're a werewolf. You're a werewolf.""

""I'm not a werewolf, I'm not a werewolf.""

""I'm not a werewolf, I'm not",FALSE
14,Thomas,Voyante,"I think Marie is the werewolf. She's a very intelligent, intelligent woman, and she's very protective of her family. She's very protective of her children. She's very protective of her husband. She's very protective of her children. She's very protective of her husband. She's very protective of her children. She's very protective of her children. She's very protective of her children. She's very",TRUE
14,Emma,Villageois,"i suspect that Marie is the werewolf.

The next day, Marie is seen on the roof of the house, and is seen in the background of the video.

Marie is seen holding a knife, and is seen in the background of the video.

Marie is seen holding a knife, and is seen in the background of the video.

Marie is seen holding a knife, and is seen",TRUE
